symbol,adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_windows,mean_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,sum_oos_n_trades,pct_oos_positive,robustness_score
BZ_F_15m,20,20,50,5,20,14,3.0,25.0,15.0,0.1,10,95,200,1.5,2.0,1.5,30,0.25,8,-0.043377939723845224,-0.0018763259812552406,-3.2839591093544853,12,0.5,-0.06134567066526455
BZ_F_15m,14,14,100,2,20,14,3.0,20.0,18.0,0.1,10,95,100,1.5,2.0,3.0,10,1.0,8,0.07578722243814526,0.0037846091447052005,-1.5516449084854842,9,0.25,0.05358965891330579
BZ_F_15m,10,14,200,3,14,20,2.0,25.0,20.0,0.2,15,95,100,1.0,2.0,2.0,10,0.5,8,-0.02749644950048108,0.021782087074509057,-2.9956833523878976,13,0.5,-0.03888585180068726
BZ_F_15m,20,10,100,2,14,14,2.0,30.0,15.0,0.1,10,95,100,1.5,1.0,1.5,30,0.5,8,-0.4247788139659033,-0.003821843820976301,-0.4852251975202365,5,0.0,-0.0
BZ_F_15m,20,20,50,3,10,14,3.0,25.0,20.0,0.1,10,85,100,2.0,2.0,3.0,10,0.25,8,-0.11034120516978674,-0.003199683800987441,-1.7043664257722833,9,0.25,-0.07802301441985235
BZ_F_15m,20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,30,0.5,8,0.8342671042481558,0.07622535293131114,-2.0974989556895736,11,0.5,1.1798318534694707
BZ_F_15m,10,14,50,3,10,10,4.0,20.0,20.0,0.05,15,90,100,2.0,2.0,2.0,20,0.25,8,-0.04059055710467663,0.007478202346300464,-2.399058732921469,10,0.5,-0.05740371636171328
BZ_F_15m,20,20,100,2,10,14,3.0,30.0,18.0,0.1,10,90,200,1.5,1.0,1.5,20,0.25,8,0.2174587077278291,0.00712968895361314,-0.5734258679080428,5,0.25,0.15376652686241146
BZ_F_15m,10,14,200,2,10,14,3.0,30.0,20.0,0.2,15,85,200,1.5,0.5,3.0,10,1.0,8,-0.2075668852372537,0.004156287754051051,-0.36204883174648106,9,0.5,-0.29354390420206394
BZ_F_15m,10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,1.0,8,-0.560322883188172,-0.006680272977000754,-1.1726206500890846,10,0.25,-0.3962081103563542
