symbol,n_bars,n_trades,initial_capital,final_equity,total_return,cagr,sharpe,sortino,max_drawdown_pct,max_dd_duration_bars,win_rate,profit_factor,avg_trade,avg_win,avg_loss,best_trade,worst_trade,expectancy,avg_bars_in_trade,pct_time_in_market,tf
NQ_F,3716,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4h
NZDCAD_X,4455,61,10000.0,9202.469060736836,-0.07975309392631644,-0.004690322539232072,-0.24116471584575921,-0.3668845725865089,-12.68276064677599,2586,0.39344262295081966,0.9467364022949782,-2.4594505581159045,111.11054256073074,-76.12647312169211,469.377926573908,-124.23819790346434,-2.459450558115911,15.672131147540984,0.21459034792368126,4h
NZDCHF_X,4453,23,10000.0,8796.693869111798,-0.12033061308882025,-0.007229233813534686,-0.7587301739433211,-1.0241191249412844,-14.28533191206435,4424,0.30434782608695654,0.3093374713946206,-44.61852954414955,65.66163405267437,-92.86610111776002,157.62905223074188,-118.70397602369404,-44.61852954414955,15.73913043478261,0.08129350999326297,4h
NZDJPY_X,4443,61,10000.0,10910.149662609318,0.09101496626093177,0.004952878545153139,0.26631375343306446,0.4076754781882201,-8.35924557344357,3257,0.39344262295081966,1.59478195312916,24.521727000822214,167.11413148679284,-67.97064347656415,647.0826310918619,-132.64788069194762,24.52172700082221,15.836065573770492,0.2174206617150574,4h
NZDUSD_X,4455,47,10000.0,10674.05391163008,0.06740539116300806,0.003696640831626574,0.2281029301704328,0.3580361250347267,-9.829083125388214,2926,0.425531914893617,1.5347660399820993,24.27391268863978,163.71407130708153,-79.01509369539116,677.1823155006477,-124.7211274784676,24.273912688639776,15.74468085106383,0.16610549943883277,4h
OJ_F,1123,16,10000.0,12251.183294841854,0.22511832948418542,0.04661524746200829,1.9605364300039068,3.6702911342158333,-2.788626455319434,210,0.5,5.771208647714353,141.70478236448469,342.8095167442175,-59.39995201524811,1217.4868039212424,-93.35487083814088,141.70478236448469,18.5625,0.26447016918967053,4h
PA_F,3719,43,10000.0,10695.135223430989,0.06951352234309889,0.004564129971085462,0.31568849602648996,0.4755861600698782,-5.188115182983973,1105,0.46511627906976744,1.575269485290344,17.913110105371917,105.46126534245543,-58.21572053557027,371.8606510000002,-102.868485474179,17.91311010537191,16.186046511627907,0.18714708254907234,4h
PL_F,3719,52,10000.0,17478.09312541191,0.747809312541191,0.038559620936176264,1.6038061209500416,2.9384148167499333,-5.294812975351212,942,0.4423076923076923,4.805915266668495,146.64213330767888,418.65017007190914,-69.08837860877966,2517.249664871075,-125.0731274605144,146.64213330767885,18.634615384615383,0.2605539123420274,4h
RB_F,3671,40,10000.0,9957.80120240398,-0.004219879759602008,-0.00029024927845533455,-0.0027615933200769633,-0.0039903975620255066,-6.12478640001788,3424,0.325,1.0516687401823857,2.129374555849536,133.35822059002732,-61.05488464579162,326.5138097214146,-105.73552073470113,2.1293745558495374,14.4,0.1569054753473168,4h
RTY_F,3723,47,10000.0,11437.13778246353,0.14371377824635292,0.009130533735160817,0.5450400906879221,0.8751752717254839,-5.544095985622455,1429,0.5531914893617021,2.192456437069191,34.37775469679755,114.2590131918293,-64.52285105895605,403.80367953658464,-113.77250223936846,34.37775469679755,17.23404255319149,0.21756647864625303,4h
SB_F,2137,37,10000.0,11471.640032074847,0.1471640032074847,0.0163216534537709,0.7721846664343124,1.2627050103130615,-4.3566799125604625,771,0.5135135135135135,2.192486163649554,41.936431714563994,150.149230296794,-72.28818901112325,579.9851191936123,-116.81213753193606,41.93643171456397,16.56756756756757,0.28685072531586336,4h
SI_F,3723,36,10000.0,10973.04426944208,0.09730442694420799,0.006305014008139986,0.3796297587409346,0.5911222886793047,-5.195616468693611,906,0.4444444444444444,1.7647209922386504,29.79463714605152,154.7011914975185,-70.13060633512207,392.6203043449631,-109.65866633502934,29.794637146051507,13.527777777777779,0.1308084877786731,4h
USDCAD_X,4456,57,10000.0,8657.0842882517,-0.13429157117482993,-0.008122174938792748,-0.43086814782871535,-0.6297120981706912,-24.611655349768917,3995,0.3508771929824561,0.8301791075406654,-9.431008881120462,131.39646897882596,-85.5539698864969,790.3744502997223,-138.42181624129017,-9.431008881120462,15.508771929824562,0.19838420107719928,4h
USDCHF_X,4442,61,10000.0,10337.068982879098,0.03370689828790983,0.0018824811588411539,0.11291452902388606,0.17426858595890585,-10.901676857781027,2540,0.4098360655737705,1.312628042473131,16.896818347860048,173.1045599630483,-91.58077999602068,643.876674397447,-126.48652405234309,16.896818347860055,14.950819672131148,0.20531292210715893,4h
USDJPY_X,4435,56,10000.0,10933.587596303776,0.09335875963037761,0.005084382635570428,0.27317355570528434,0.3986197815527204,-8.42403317754094,1734,0.48214285714285715,1.6299726234596879,28.56025897373494,153.26572267391734,-87.54482791953833,576.1745353358921,-132.67701298079945,28.560258973734946,16.767857142857142,0.21172491544532132,4h
YM_F,3716,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4h
ZC_F,2954,39,10000.0,11624.150773160998,0.1624150773160998,0.012921617675830221,0.6452151553868466,1.0348639252454293,-4.258138380705131,848,0.4358974358974359,2.10024530103231,45.7092589682306,200.17063438667446,-73.64725840056693,761.1409001806281,-123.5749133083226,45.709258968230614,15.051282051282051,0.1987136086662153,4h
ZL_F,2953,33,10000.0,10424.199410772972,0.04241994107729715,0.0035516049256423265,0.20883038854025562,0.31119171059159745,-4.51095022305735,1085,0.45454545454545453,1.4828060795131484,15.780078346790626,106.62117488060952,-59.92083543139178,364.9478912004273,-111.54956194185084,15.780078346790624,18.696969696969695,0.20894006095496107,4h
ZM_F,2953,40,10000.0,9834.33965457748,-0.016566034542252056,-0.0014245198020251815,-0.050929281053865474,-0.07638902491930158,-7.210181440749416,1980,0.4,0.975097094567286,-0.9802721189616328,95.95873237236121,-65.60627511317686,379.1744388548674,-101.43589370053337,-0.9802721189616292,15.95,0.21605147307822553,4h
ZS_F,2956,45,10000.0,9568.345595353532,-0.04316544046464678,-0.0037545859752752264,-0.20516648369389642,-0.29891229842414757,-10.224275386188882,1799,0.3333333333333333,0.8392290722618939,-5.832132772699269,91.33172480251535,-54.414061560306585,283.09131256019583,-106.83547556064941,-5.832132772699282,16.933333333333334,0.2577807848443843,4h
ZW_F,2955,35,10000.0,9827.961783133313,-0.017203821686668744,-0.0014788001767342962,-0.07361553181344845,-0.11104155440028346,-5.732492838525817,2620,0.37142857142857144,0.9519047214603005,-1.9582035636909711,104.34546176785891,-64.77400580506135,388.32787593883893,-110.86332374049658,-1.9582035636909652,14.628571428571428,0.17326565143824027,4h
_DJI,1707,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4h
_GSPC,1707,16,10000.0,10821.474261974967,0.08214742619749668,0.011722986185278339,0.8177813982371112,1.3409486182036916,-4.443824693671939,521,0.4375,2.2201416700488394,55.92181488175158,232.58067631491048,-81.47952178848311,551.3098488681826,-118.6161935546516,55.92181488175158,19.0,0.17809021675454012,4h
_IXIC,1707,0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4h
_RUT,1707,28,10000.0,10813.178511871163,0.08131785118711632,0.011608450768214373,0.5550033416423683,0.9021803931890907,-6.5132485089486005,523,0.42857142857142855,1.7374430532856717,32.209030692694405,177.066552083925,-76.43411035072853,572.6134082916301,-114.81817580974723,32.209030692694405,11.857142857142858,0.19449326303456357,4h
_XAU,1707,21,10000.0,12226.593504466138,0.22265935044661384,0.030122045400643227,1.4150195035645858,2.4681411403366447,-3.9113091061380603,354,0.6190476190476191,4.033761835605496,107.86753516432398,231.68369261353743,-93.33372069064784,504.92620834403874,-121.64042919943347,107.86753516432401,14.523809523809524,0.17867603983596952,4h
