adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_symbols_evaluated,n_symbols_qualified,mean_oos_sharpe,median_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,pct_symbols_positive_oos,pct_symbols_positive_return,pct_symbols_low_dd,robustness_score
10.0,20.0,100.0,2.0,10.0,10.0,2.0,20.0,15.0,0.05,5.0,95.0,200.0,1.5,0.5,1.5,20.0,0.5,10,10,0.41126971308303684,0.3927897953709249,0.003644200130458221,-0.5559465236671783,0.7,0.9,1.0,0.6903271905928693
10.0,20.0,100.0,2.0,10.0,14.0,2.0,20.0,15.0,0.05,5.0,95.0,200.0,1.5,0.5,1.5,20.0,1.0,10,10,0.40839799018099543,0.3927897953709249,0.003666742273410819,-0.5565319094760232,0.7,0.9,1.0,0.685506927052755
14.0,20.0,100.0,2.0,20.0,20.0,4.0,25.0,15.0,0.05,15.0,95.0,200.0,1.5,1.0,1.5,10.0,0.25,3,3,0.4885212494313598,0.5412490176398252,0.0067030158419774735,-1.157140249113815,1.0,1.0,1.0,0.6772342533739377
14.0,20.0,100.0,2.0,20.0,20.0,4.0,25.0,15.0,0.05,15.0,95.0,200.0,2.0,2.0,1.5,10.0,0.25,3,3,0.48304271952707517,0.560625571586934,0.013028636084943554,-2.277810857951372,1.0,1.0,1.0,0.6696393982604012
10.0,10.0,100.0,2.0,10.0,10.0,2.0,20.0,15.0,0.2,15.0,85.0,100.0,2.0,1.0,1.5,20.0,0.5,10,10,0.3954730964461831,0.3341385954384282,0.008118896015233478,-1.1930087461839682,0.7,0.9,1.0,0.6638121479410656
14.0,14.0,100.0,2.0,10.0,20.0,3.0,30.0,15.0,0.1,15.0,90.0,100.0,1.5,1.0,2.0,20.0,0.25,2,2,0.6038787561738334,0.6038787561738334,0.008938008350149651,-1.0777858239362068,1.0,1.0,1.0,0.6634286223981865
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,10.0,95.0,100.0,1.0,0.5,1.5,30.0,1.0,9,9,0.3694669157806663,0.24460889840434377,0.003994615236747763,-0.6135265140408042,0.7777777777777778,0.8888888888888888,1.0,0.6616781209352602
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,10.0,95.0,100.0,1.5,1.0,1.5,30.0,1.0,9,9,0.36890801510738036,0.2570416732255938,0.007982623224114953,-1.2066113526234141,0.7777777777777778,0.8888888888888888,1.0,0.6606771859895483
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,10.0,95.0,100.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
14.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,10.0,95.0,100.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,14.0,3.0,20.0,15.0,0.2,10.0,95.0,100.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,20.0,2.0,20.0,15.0,0.2,10.0,95.0,100.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,20.0,4.0,20.0,15.0,0.2,10.0,95.0,100.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.1,10.0,95.0,100.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,5.0,95.0,100.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,10.0,90.0,100.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,10.0,95.0,200.0,1.5,0.5,1.5,30.0,1.0,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,10.0,95.0,100.0,1.5,0.5,1.5,30.0,0.5,9,9,0.36285709258110876,0.24460889840434377,0.0039850959506009635,-0.6092408951602002,0.7777777777777778,0.8888888888888888,1.0,0.6498405917612168
10.0,10.0,100.0,2.0,10.0,20.0,3.0,20.0,15.0,0.2,10.0,95.0,100.0,2.0,0.5,1.5,30.0,1.0,9,9,0.35951270922866085,0.24460889840434377,0.003980336307527563,-0.6070980857198981,0.7777777777777778,0.8888888888888888,1.0,0.6438511372314136
